seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source
1;50;7;20;3600.677;-1.4670208815520196;-73.35104407760097;0.1976669344946016;0.13474036871614392;949916;81947;TIME_LIMIT;1.587061e6;20588;vertex
2;50;7;20;3600.484;-1.6954418952558556;-84.77209476279278;0.1063132564089837;0.06270533759161365;1094021;101485;TIME_LIMIT;668230.0;12327;vertex
3;50;7;20;3600.609;-1.7312436063349175;-86.56218031674587;0.13867241998156343;0.08009988858537137;1101867;91857;TIME_LIMIT;3.076223e6;40708;vertex
4;50;7;20;3600.751;-1.5448860551983947;-77.24430275991973;0.17225789933275393;0.11150200932497414;1046229;91057;TIME_LIMIT;3.033799e6;39881;vertex
5;50;7;20;3600.567;-1.4541793350456427;-72.70896675228214;0.27579168880878724;0.18965452345678596;894754;68031;TIME_LIMIT;2.266713e6;22637;vertex
1;80;8;12;3600.678;-0.9816853852951174;-78.5348308236094;0.22975597506615653;0.23404237091406485;705542;57929;TIME_LIMIT;1.616677e6;14169;vertex
2;80;8;12;3600.59;-0.8693272921435614;-69.54618337148491;0.16723364987664657;0.19237133285472588;732015;59195;TIME_LIMIT;1.729664e6;15619;vertex
3;80;8;12;3601.496;-0.7847817096576718;-62.782536772613746;0.27836136577109827;0.3546990995655617;667756;53173;TIME_LIMIT;2.77938e6;20979;vertex
4;80;8;12;3600.944;-0.8823794236966437;-70.5903538957315;0.1955646488073618;0.22163328331939397;694237;57299;TIME_LIMIT;2.624918e6;21791;vertex
5;80;8;12;3600.817;-0.8619484131774695;-68.95587305419755;0.2218679021298693;0.2574027618566868;705974;56485;TIME_LIMIT;403644.0;4064;vertex
1;80;8;24;3600.149;-1.8780273261042075;-150.2421860883366;0.760809933751633;0.4051112159959154;551850;36671;TIME_LIMIT;3.020972e6;15523;vertex
2;80;8;24;3600.438;-1.4150513950177224;-113.2041116014178;0.8033322636985323;0.5677053614639002;579257;37673;TIME_LIMIT;2.642737e6;14036;vertex
3;80;8;24;3600.345;-1.6139247820888596;-129.11398256710876;0.6435256195374477;0.3987333404128969;541500;35491;TIME_LIMIT;1.55446e6;7996;vertex
4;80;8;24;3600.218;-1.593039662934042;-127.44317303472336;0.7478025667652823;0.46941867435239387;541223;35917;TIME_LIMIT;3.579781e6;17863;vertex
5;80;8;24;3600.289;-1.7986781439019335;-143.89425151215468;0.5086253971335244;0.2827773267040128;572070;36761;TIME_LIMIT;2.100342e6;10854;vertex
