seed;numberOfExperiments;numberOfParameters;N;time;solution;scaled_solution;dual_gap;rel_dual_gap;ncalls;num_nodes;termination;optimal_time;optimal_iteration;solution_source
5;120;10;34;3600.258;-1.5148882607346574;-181.7865912881589;1.966656441541542;1.2982188142297675;439227;25077;TIME_LIMIT;1.689546e6;5907;vertex
1;150;12;18;3602.172;-0.5254429093519529;-78.81643640279295;1.0810663271779366;2.0574382258031676;232558;11425;TIME_LIMIT;2.339734e6;3725;vertex
2;150;12;18;3601.727;-0.6495165632581659;-97.42748448872489;0.9578162763588793;1.474660278952998;233571;11519;TIME_LIMIT;3.417397e6;5451;vertex
3;150;12;18;3602.825;-0.5306949970288066;-79.604249554321;1.0981855007372412;2.0693345648359873;224042;10737;TIME_LIMIT;3.494388e6;5215;vertex
4;150;12;18;3602.739;-0.4371482854759641;-65.57224282139462;1.1414472162736218;2.611121338451143;216642;10601;TIME_LIMIT;808625.0;1255;vertex
5;150;12;18;3602.477;-0.6363099393630851;-95.44649090446276;1.0498634109604854;1.6499245823683768;208532;10289;TIME_LIMIT;2.205456e6;3013;vertex
1;150;12;44;3600.458;-1.1764527793988881;-176.46791690983324;2.886777000669378;2.4537975949569217;253014;12637;TIME_LIMIT;2.625548e6;4487;vertex
2;150;12;44;3600.306;-1.1947743165104694;-179.2161474765704;2.847843821287335;2.3835830599413295;276966;13515;TIME_LIMIT;1.981537e6;3619;vertex
3;150;12;44;3600.491;-1.3767101155158896;-206.50651732738345;2.692253007532133;1.9555700050357188;281160;13479;TIME_LIMIT;1.015475e6;1800;vertex
4;150;12;44;3600.963;-1.0229348486808492;-153.44022730212737;2.905779129164147;2.8406297164588397;255040;12829;TIME_LIMIT;3.385027e6;6013;vertex
5;150;12;44;3600.207;-1.5888403832819;-238.326057492285;2.659431426639965;1.6738191291101614;282555;13793;TIME_LIMIT;2.034552e6;3847;vertex
1;50;7;10;3600.593;-0.6598948947686437;-32.99474473843219;0.1020207057779925;0.15460144727102415;976610;121845;TIME_LIMIT;3.572166e6;62347;vertex
2;50;7;10;3600.508;-0.6785467060591239;-33.927335302956195;0.10065033202542617;0.1483322093035939;960779;122339;TIME_LIMIT;301071.0;11569;vertex
3;50;7;10;3600.995;-0.6964447883728743;-34.82223941864371;0.13590452685631804;0.1951404176256901;970384;113699;TIME_LIMIT;96842.0;3307;vertex
4;50;7;10;3601.013;-0.6856937571458357;-34.284687857291786;0.08566423075822105;0.12493074330265733;968152;121533;TIME_LIMIT;29988.0;1517;vertex
5;50;7;10;3601.213;-0.6526737887860726;-32.63368943930363;0.134154315293315;0.20554573754652014;928065;105355;TIME_LIMIT;500421.0;13015;vertex
1;50;7;20;3600.71;-1.4172791618290261;-70.86395809145131;0.24765369472292287;0.17473882449758238;899603;76793;TIME_LIMIT;2.988698e6;33143;vertex
2;50;7;20;3600.404;-1.6954418952558556;-84.77209476279278;0.11137923779254733;0.06569333818174837;1004429;92687;TIME_LIMIT;428779.0;7129;vertex
3;50;7;20;3600.671;-1.7312436063349175;-86.56218031674587;0.1396620798225825;0.08067153537002822;1043380;86289;TIME_LIMIT;2.284599e6;29850;vertex
4;50;7;20;3600.866;-1.5511297962713897;-77.55648981356948;0.16848269216192335;0.10861933834739204;1045642;92423;TIME_LIMIT;2.683783e6;36981;vertex
5;50;7;20;3600.95;-1.4736769434359107;-73.68384717179553;0.25698315453746656;0.1743822862141716;826702;63425;TIME_LIMIT;2.657543e6;24180;vertex
1;80;8;12;3600.435;-0.9816853852951174;-78.5348308236094;0.22750527052008007;0.2317496765541505;726078;59509;TIME_LIMIT;989709.0;9215;vertex
2;80;8;12;3600.56;-0.8693272921435614;-69.54618337148491;0.16676213631974746;0.1918289438590503;748957;60343;TIME_LIMIT;1.719059e6;15773;vertex
3;80;8;12;3600.807;-0.7847817096576718;-62.782536772613746;0.27637338946520285;0.35216594125997047;695797;55271;TIME_LIMIT;2.617779e6;20815;vertex
4;80;8;12;3600.699;-0.865160162303095;-69.2128129842476;0.20922027168200186;0.2418283698188878;722688;59021;TIME_LIMIT;1.580303e6;14347;vertex
5;80;8;12;3600.861;-0.8619484131774695;-68.95587305419755;0.21894154775290753;0.254007716013776;740758;59689;TIME_LIMIT;1.400265e6;13381;vertex
1;80;8;24;3600.123;-1.897323169994925;-151.785853599594;0.7389761796146317;0.3894835583632325;604786;39877;TIME_LIMIT;2.862833e6;16111;vertex
2;80;8;24;3600.239;-1.4307294593125086;-114.45835674500069;0.7787875499308348;0.5443290098360428;598422;39143;TIME_LIMIT;1.858528e6;10349;vertex
3;80;8;24;3600.363;-1.5565904606003884;-124.52723684803107;0.7013641419945671;0.4505771811835759;569060;37409;TIME_LIMIT;3.098041e6;16149;vertex
4;80;8;24;3600.123;-1.6293729431683424;-130.3498354534674;0.7093055941260176;0.4353242743473825;579062;38265;TIME_LIMIT;1.429082e6;8107;vertex
5;80;8;24;3600.211;-1.8572870423426318;-148.58296338741053;0.4474624472724209;0.2409226129677984;603100;38885;TIME_LIMIT;3.000665e6;16361;vertex
