seed,numberOfExperiments,numberOfParameters,time,N,solution,dual_bound,rel_gap,scaled_solution,termination,feasible,n_nodes,n_cuts_found,n_cuts_applied,n_sdp_iters
1,100,10,3600.000626,15,0.6444164495401813,1.1220604998605823,0.7412040003963594,-0.6444164495401807,TIME_LIMIT,true,70338,10450555,238887,0
2,100,10,3600.001908,15,0.7704429724450682,1.0389641392608497,0.3485282836231293,-0.7704429724450679,TIME_LIMIT,true,164340,19066747,370779,0
3,100,10,3600.295577,15,0.7446378483711421,1.2273886699638943,0.6483028261976548,-0.7446378483711434,TIME_LIMIT,true,85001,18371416,305933,0
4,100,10,3600.001875,15,0.6250271885310034,1.27676450768667,1.0427343499847421,-0.6250271885310019,TIME_LIMIT,true,90444,14706042,542426,0
5,100,10,3600.001549,15,0.8030040389895605,1.2155953105716948,0.5138097089789335,-0.8030040389895585,TIME_LIMIT,true,72240,11920457,259536,0
1,100,10,3600.001211,34,2.402063085217105,2.5911479539774334,0.07871769476996827,-2.40206308521711,TIME_LIMIT,true,70241,4120749,106825,0
2,100,10,3600.000887,34,2.285536786537429,2.389136221795322,0.04532827293269919,-2.2855367865374303,TIME_LIMIT,true,59758,3754592,103296,0
3,100,10,3600.001416,34,2.4448351739429555,2.9060183963519273,0.18863571144765134,-2.44483517394296,TIME_LIMIT,true,156696,32440551,322007,0
4,100,10,3600.000309,34,2.4959179155733975,3.0278615965257623,0.21312547084712888,-2.4959179155734037,TIME_LIMIT,true,78765,9471040,55792,0
5,100,10,3600.000946,34,2.4193504932428493,2.7732114004192456,0.14626277100598523,-2.4193504932428413,TIME_LIMIT,true,130268,15525087,233308,0
1,120,10,3600.000782,7,0.0,0.40882775721943576,1.0e20,2.0609310732227385e-15,TIME_LIMIT,true,20188,2257597,174610,0
2,120,10,3600.000431,7,3.7008834437926574e-6,0.37845058828667605,102258.52641697915,1.1773796438947941e-15,TIME_LIMIT,true,26791,3303309,263466,0
3,120,10,3600.000441,7,0.0,0.38834503726866926,1.0e20,2.9241979796396314e-15,TIME_LIMIT,true,25492,3129078,236149,0
4,120,10,3600.000231,7,0.0,0.3996631053374466,1.0e20,-6.518720315372992e-16,TIME_LIMIT,true,22504,2711892,214002,0
5,120,10,3600.004566,7,2.7459238378367036e-6,0.42286099156107965,153994.8922874636,-3.668826675244457e-17,TIME_LIMIT,true,31182,3484882,320846,0
1,120,10,3600.000431,15,0.9435920235878796,1.3403099164380494,0.42043370750603026,-0.9435920235878823,TIME_LIMIT,true,54345,7222901,141492,0
2,120,10,3600.000683,15,0.7837120034039518,1.2296026780337683,0.5689471039018773,-0.7842009092897383,TIME_LIMIT,true,63278,8560733,170590,0
3,120,10,3600.000768,15,0.843630229848076,1.3345619067172119,0.581927554869086,-0.8436302298480731,TIME_LIMIT,true,69452,14421988,257986,0
4,120,10,3600.000397,15,0.6828892147127902,1.2338921612093543,0.8068701842484145,-0.6828892147127941,TIME_LIMIT,true,32791,7117964,149025,0
5,120,10,3600.000175,15,0.808884818622401,1.3710749322259321,0.6950187476147571,-0.8088848186224022,TIME_LIMIT,true,28565,5038843,97739,0
1,120,10,3600.000845,34,2.7976899268971476,3.17176520136272,0.1337086254159876,-2.8003107392599738,TIME_LIMIT,true,62803,15777874,48928,0
2,120,10,3600.000656,34,2.5566704042462733,2.8701790753706513,0.12262381205011164,-2.556670404246277,TIME_LIMIT,true,72089,12123199,69730,0
3,120,10,3600.000197,34,2.722326245056262,3.0421435073177605,0.11747940308120149,-2.7223262450562626,TIME_LIMIT,true,70940,10584880,51734,0
4,120,10,3600.000671,34,2.3147427561160545,2.9148699863408556,0.25926303414888513,-2.314742756116048,TIME_LIMIT,true,42342,13293470,31521,0
5,120,10,3600.000269,34,2.7962877357609397,3.206811195015838,0.1468101633479376,-2.7962877357609344,TIME_LIMIT,true,58200,9555020,84527,0
1,150,12,3600.000439,9,3.994812699293932e-6,0.5984492930881008,149805.59623763448,1.0896505160367375e-15,TIME_LIMIT,true,25033,4808946,233495,0
2,150,12,3600.000579,9,2.9652209916630756e-8,0.598326591369869,2.0178144003428265e7,9.746447658312408e-16,TIME_LIMIT,true,37105,10848887,373091,0
3,150,12,3600.000202,9,0.0,0.6266469539857078,1.0e20,1.5852647795556066e-15,TIME_LIMIT,true,15048,3753591,159534,0
4,150,12,3600.000273,9,4.6201874780942425e-6,0.5923447804844643,128206.95331205858,3.817244795394077e-15,TIME_LIMIT,true,30188,7305006,282835,0
5,150,12,3600.00156,9,9.40029130976224e-9,0.6325240633299513,6.728770769824773e7,2.452894403376092e-15,TIME_LIMIT,true,39298,4120427,293063,0
1,150,12,3600.000427,18,0.797974361843017,1.5483793724289632,0.9403873689034273,-0.7979743618430155,TIME_LIMIT,true,47111,3242188,91095,0
2,150,12,3600.001785,18,0.6843489616373353,1.5322861144207345,1.2390420681791814,-0.6843489616373353,TIME_LIMIT,true,49657,4100507,162208,0
3,150,12,3600.000231,18,0.787494537152643,1.5341445745987898,0.94813360883216,-0.7874945371526463,TIME_LIMIT,true,22717,2540628,89659,0
4,150,12,3600.000398,18,0.8786962436890106,1.4641214461860799,0.6662429783918182,-0.8786962436890122,TIME_LIMIT,true,49548,3901231,80745,0
5,150,12,3600.000436,18,0.9493391981247168,1.5821895995197879,0.6666220068076575,-0.9493391981247157,TIME_LIMIT,true,24468,5839643,102522,0
1,150,12,3600.000666,44,3.185630164677915,3.749426373028198,0.17698106158135457,-3.1856301646779026,TIME_LIMIT,true,27304,5000119,16583,0
2,150,12,3600.000228,44,3.1374260091825152,3.7046932672567348,0.18080657724324345,-3.1374260091825246,TIME_LIMIT,true,34863,5440815,31588,0
3,150,12,3600.000414,44,2.903000711212194,3.8043252464006065,0.31048030119567216,-2.9030007112121874,TIME_LIMIT,true,36094,5596534,21327,0
4,150,12,3600.00022,44,3.1790400715662965,3.565741595134911,0.12164097175978307,-3.1790400715662837,TIME_LIMIT,true,29894,4015715,18646,0
5,150,12,3600.000127,44,3.2986272422340592,3.8892301190922147,0.17904504919390596,-3.2986272422340663,TIME_LIMIT,true,24982,6441810,20026,0
